;name
1311;POMBAL
1312;PIRIPIRI
1313;PIRACURUCA
1314;PINHEIRO
1315;PINDARE MIRIM
1316;PILAR
1317;PICOS
1318;PETROLINA
1319;JATOBA
1320;PESQUEIRA
1321;PENTECOSTE
1322;PENALVA
1323;PEDRO II
1324;PEDRA BRANCA
1325;PAULO AFONSO
1326;PAULISTA
1327;PATOS
1328;PARNAMIRIM
1329;PARNAIBA
1330;PARINTINS
1331;PARELHAS
1332;PARAIPABA
1333;PARAGOMINAS
1334;PARACURU
1335;PALMARES
1336;PACATUBA
1337;PACAJUS
1338;OURICURI
1339;OROS
1340;ORIXIMINA
1341;OLINDA
1342;OEIRAS
1343;OBIDOS
1344;NOVA RUSSAS
1345;NOVA CRUZ
1346;NAZARE DA MATA
1347;NATAL
1348;MURICI
1349;MORENO
1350;MORADA NOVA
1351;MONTEIRO
1352;MONTE ALEGRE
1353;MOMBACA
1354;MOJU
1355;MOSSORO
1356;MOCAJUBA
1357;MIRACEMA DO TOCANTINS
1358;MAUES
1359;MATRIZ DE CAMARAGIBE
1360;MARI
1361;MARECHAL DEODORO
1362;MARAGOGI
1363;MARACANAU
1364;MARABA
1365;MAMANGUAPE
1366;MACEIO
1367;MACAU
1368;MACAPA
1369;MACAIBA
1370;LIMOEIRO DO NORTE
1371;LIMOEIRO
1372;LAVRAS DA MANGABEIRA
1373;LAJEDO
1374;LAGO DA PEDRA
1375;LAGOA DO ITAENGA
1376;JUAZEIRO DO NORTE
1377;JOSE DE FREITAS
1378;JOAO PESSOA
1379;JOAO CAMARA
1380;JAGUARUANA
1381;JAGUARIBE
1382;JABOATAO
1383;ITUPIRANGA
1384;ITACOATIARA
1385;ITAPORANGA
1386;ITAPISSUMA
1387;ITAPIPOCA
1388;ITAPECURU MIRIM
1389;ITAPAGE
1390;ITAITUBA
1391;ITAITINGA
1392;ITABAIANA
1393;IPUEIRAS
1394;IPUBI
1395;IPU
1396;IPOJUCA
1397;IMPERATRIZ
1398;IGUATU
1399;IGARAPE MIRI
1400;IGARAPE ACU
1401;IGARASSU
1402;ICO
1403;HORIZONTE
1404;GUARACIABA DO NORTE
1405;GUARABIRA
1406;GUAIUBA
1407;GRAVATA
1408;GRANJA
1409;GRAJAU
1410;GOIANA
1411;GLORIA DO GOITA
1412;GARANHUNS
1413;GAMELEIRA
1414;FORTALEZA
1415;FLORIANO
1416;FLORESTA
1417;EUSEBIO
1418;EXTREMOZ
1419;ESTREITO
1420;ESPERANTINA
1421;ESPERANCA
1422;ESCADA
1423;DOM PEDRO
1424;DEMERVAL LOBAO
1425;DELMIRO GOUVEIA
1426;CUSTODIA
1427;CURURUPU
1428;CURRAIS NOVOS
1429;CUPIRA
1430;CRATO
1431;CRATEUS
1432;COROATA
1433;CONDADO
1434;CONCEICAO DO ARAGUAIA
1435;COLINAS
1436;COELHO NETO
1437;CODO
1438;CHAPADINHA
1439;CHA GRANDE
1440;CEARA MIRIM
1441;CAXIAS
1442;CAUCAIA
1443;CATOLE DO ROCHA
1444;CATENDE
1445;CASTANHAL
1446;CASCAVEL
1447;CARUARU
1448;CARPINA
1449;CAROLINA
1450;CAPITAO POCO
1451;CAPANEMA
1452;CANINDE
1453;CANGUARETAMA
1454;CAMPOS SALES
1455;CAMPO MAIOR
1456;CAMPO ALEGRE
1457;CAMPINA GRANDE
1458;CAMOCIM
1459;CAMETA
1460;CAJUEIRO
1461;CAJAZEIRAS
1462;CAICO
1463;CABROBO
1464;CABO
1465;CABEDELO
1466;BURITI BRAVO
1467;BUIQUE
1468;BREVES
1469;BREJO SANTO
1470;BREJO DA MADRE DE DEUS
1471;BRAGANCA
1472;BOM CONSELHO
1473;BOA VIAGEM
1474;BEZERROS
1475;BENEVIDES
1476;BELO JARDIM
1477;BELEM
1478;BELEM
1479;BEBERIBE
1480;BAYEUX
1481;BATURITE
1482;BARREIROS
1483;BARREIRINHAS
1484;BARRAS
1485;BARRA DO CORDA
1486;BARCARENA
1487;BARBALHA
1488;BALSAS
1489;BACABAL
1490;AUGUSTO CORREA
1491;ATALAIA
1492;AREIA BRANCA
1493;ARCOVERDE
1494;ARARIPINA
1495;ARARI
1496;ARAPIRACA
1497;ARAGUAINA
1498;ARACATI
1499;AQUIRAZ
1500;APODI
1501;ANANINDEUA
1502;AMARAJI
1503;ALTOS
1504;ALTAMIRA
1505;ALMEIRIM
1506;ALENQUER
1507;ALAGOA GRANDE
1508;AGUAS BELAS
1509;AGUA PRETA
1510;AFOGADOS DA INGAZEIRA
1511;ACU
1512;ACOPIARA
1513;ACARAU
1514;ABREU E LIMA
1515;ABAETETUBA
1516;XIQUE XIQUE
1517;XANXERE
1518;VOTUPORANGA
1519;VOTORANTIM
1520;VOLTA REDONDA
1521;VITORIA DA CONQUISTA
1522;VITORIA
1523;VISCONDE DO RIO BRANCO
1524;VIRADOURO
1525;VINHEDO
1526;VILA VELHA
1527;VIDEIRA
1528;VICOSA
1529;VIANA
1530;VIAMAO
1531;VESPASIANO
1532;VERANOPOLIS
1533;VERA CRUZ
1534;WENCESLAU BRAZ
1535;VENANCIO AIRES
1536;VAZANTE
1537;VASSOURAS
1538;VARZEA PAULISTA
1539;VARZEA GRANDE
1540;VARZEA DA PALMA
1541;VARGINHA
1542;VARGEM GRANDE DO SUL
1543;VALPARAISO
1544;VALINHOS
1545;VALENCA
1546;VALENCA
1547;VACARIA
1548;URUGUAIANA
1549;URUCUCA
1550;URUACU
1551;UNIAO DA VITORIA
1552;UNAI
1553;UNA
1554;UMUARAMA
1555;UBERLANDIA
1556;UBERABA
1557;UBATUBA
1558;UBATA
1559;UBAITABA
1560;UBA
1561;TUPANCIRETA
1562;TUPACIGUARA
1563;TUPA
1564;TUCANO
1565;TUBARAO
1566;TRINDADE
1567;TRES RIOS
1568;TRES PONTAS
1569;TRES PASSOS
1570;TRES LAGOAS
1571;TRES DE MAIO
1572;TRES COROAS
1573;TRES CORACOES
1574;TREMEMBE
1575;TRAMANDAI
1576;TORRES
1577;TOLEDO
1578;TOBIAS BARRETO
1579;TIMOTEO
1580;TIMBO
1581;TIJUCAS
1582;TIETE
1583;TEUTONIA
1584;TERESOPOLIS
1585;TEOFILO OTONI
1586;TEODORO SAMPAIO
1587;TELEMACO BORBA
1588;TAUBATE
1589;TATUI
1590;TAQUARITUBA
1591;TAQUARITINGA
1592;TAQUARI
1593;TAQUARA
1594;TAPIRAMUTA
1595;TAPES
1596;TANGUA
1597;TANABI
1598;TAMBAU
1599;TAIOBEIRAS
1600;TABOAO DA SERRA
1601;SUZANO
1602;SUMARE
1603;SOROCABA
1604;SOLEDADE
1605;SOCORRO
1606;SOBRADINHO
1607;SIMAO DIAS
1608;SILVA JARDIM
1609;SIDROLANDIA
1610;SETE LAGOAS
1611;SERTAOZINHO
1612;SERRINHA
1613;SERRA NEGRA
1614;SERRANA
1615;SERRA
1616;SEROPEDICA
1617;SENHOR DO BONFIM
1618;SENADOR CANEDO
1619;SEABRA
1620;SCHROEDER
1621;SAUBARA
1622;SARZEDO
1623;SARANDI
1624;SARANDI
1625;SAQUAREMA
1626;SAPUCAIA
1627;SAPIRANGA
1628;SAO VICENTE
1629;SAO SEPE
1630;SAO SEBASTIAO DO PASSE
1631;SAO SEBASTIAO DO PARAISO
1632;SAO SEBASTIAO DO CAI
1633;SAO SEBASTIAO
1634;SAO ROQUE
1635;SAO PEDRO DA ALDEIA
1636;SAO PEDRO
1637;SAO PAULO
1638;SAO MIGUEL DO IGUACU
1639;SAO MIGUEL DO ARAGUAIA
1640;SAO MATEUS DO SUL
1641;SAO MATEUS
1642;SAO MARCOS
1643;SAO MANUEL
1644;SAO LUIZ GONZAGA
1645;SAO LUIS DE MONTES BELOS
1646;SAO LOURENCO DO SUL
1647;SAO LOURENCO
1648;SAO LEOPOLDO
1649;SAO JOSE DOS PINHAIS
1650;SAO JOSE DOS CAMPOS
1651;SAO JOSE DO RIO PRETO
1652;SAO JOSE DO RIO PARDO
1653;SAO JOSE
1654;SAO JOAQUIM DA BARRA
1655;SAO JOAQUIM
1656;SAO JOAO NEPOMUCENO
1657;SAO JOAO DE MERITI
1658;SAO JOAO DEL REI
1659;SAO JOAO DA BOA VISTA
1660;SAO JOAO DA BARRA
1661;SAO JERONIMO
1662;SAO GOTARDO
1663;SAO GONCALO DO SAPUCAI
1664;SAO GABRIEL
1665;SAO FRANCISCO DO SUL
1666;SAO FRANCISCO DO CONDE
1667;SAO FRANCISCO
1668;SAO FIDELIS
1669;SAO CRISTOVAO
1670;SAO CARLOS
1671;SAO CAETANO DO SUL
1672;SAO BORJA
1673;SAO BERNARDO DO CAMPO
1674;SAO BENTO DO SUL
1675;SANTOS DUMONT
1676;SANTOS
1677;SANTO ESTEVAO
1678;SANTO ANTONIO DO MONTE
1679;SANTO ANTONIO DO AMPARO
1680;SANTO ANTONIO DE POSSE
1681;SANTO ANTONIO DE PADUA
1682;SANTO ANTONIO DE JESUS
1683;SANTO ANTONIO DA PLATINA
1684;SANTO ANGELO
1685;SANTO ANDRE
1686;SANTO ANASTACIO
1687;SANTO AMARO DA IMPERATRIZ
1688;SANTO AMARO
1689;SANTIAGO
1690;SANTA VITORIA DO PALMAR
1691;SANTA ROSA DE VITERBO
1692;SANTA ROSA
1693;SANTA RITA DO SAPUCAI
1694;SANTA RITA DO PASSA QUATRO
1695;SANTANA DO PARAISO
1696;SANTANA DO LIVRAMENTO
1697;SANTANA DE PARNAIBA
1698;SANTA MARIA DA VITORIA
1699;SANTA MARIA
1700;SANTA LUZIA
1701;SANTALUZ
1702;SANTA ISABEL
1703;SANTA HELENA DE GOIAS
1704;SANTA GERTRUDES
1705;SANTA FE DO SUL
1706;SANTA CRUZ DO SUL
1707;SANTA CRUZ DO RIO PARDO
1708;SANTA CRUZ DAS PALMEIRAS
1709;SANTA CRUZ CABRALIA
1710;SANTA CECILIA
1711;SANTA BARBARA D OESTE
1712;SALVADOR
1713;SALTO DE PIRAPORA
1714;SALTO
1715;SALINAS
1716;SACRAMENTO
1717;RUY BARBOSA
1718;RUBIATABA
1719;ROSARIO DO SUL
1720;RONDONOPOLIS
1721;ROLANTE
1722;ROLANDIA
1723;RIO VERDE DE MATO GROSSO
1724;RIO VERDE
1725;RIO REAL
1726;RIO PARDO
1727;RIO NEGRO
1728;RIO NEGRINHO
1729;RIO GRANDE DA SERRA
1730;RIO GRANDE
1731;RIO DO SUL
1732;RIO DE JANEIRO
1733;RIO DAS PEDRAS
1734;RIO DAS OSTRAS
1735;RIO CLARO
1736;RIO BRILHANTE
1737;RIO BRANCO DO SUL
1738;RIO BONITO
1739;RIBEIRAO PRETO
1740;RIBEIRAO PIRES
1741;RIBEIRAO DAS NEVES
1742;RIBEIRAO DA ILHA
1743;RIBEIRA DO POMBAL
1744;RIACHAO DO JACUIPE
1745;RESPLENDOR
1746;RESENDE
1747;REGISTRO
1748;REGENTE FEIJO
1749;RANCHARIA
1750;QUIRINOPOLIS
1751;QUEIMADOS
1752;QUATRO BARRAS
1753;QUARAI
1754;PRUDENTOPOLIS
1755;PROPRIA
1756;PROMISSAO
1757;PRESIDENTE VENCESLAU
1758;PRESIDENTE PRUDENTE
1759;PRESIDENTE EPITACIO
1760;PRATA
1761;PRAIA GRANDE
1762;PRADO
1763;POUSO ALEGRE
1764;POSSE
1765;PORTO UNIAO
1766;PORTO SEGURO
1767;PORTO FERREIRA
1768;PORTO FELIZ
1769;PORTO ALEGRE
1770;PORTAO
1771;PORANGATU
1772;PONTES E LACERDA
1773;PONTE NOVA
1774;PONTA PORA
1775;PONTAL
1776;PONTA GROSSA
1777;POMPEU
1778;POMPEIA
1779;POMERODE
1780;POCOS DE CALDAS
1781;POCONE
1782;POCOES
1783;POA
1784;PLANALTINA
1785;PIUMA
1786;PIUI
1787;PITANGUI
1788;PITANGUEIRAS
1789;PITANGA
1790;PIRITIBA
1791;PIRES DO RIO
1792;PIRAQUARA
1793;PIRAPOZINHO
1794;PIRAPORA
1795;PIRAJUI
1796;PIRAJU
1797;PIRAI DO SUL
1798;PIRAI
1799;PIRASSUNUNGA
1800;PIRACICABA
1801;PIRACANJUBA
1802;PIRACAIA
1803;PINHEIRAL
1804;PINHAO
1805;ESPIRITO SANTO DO PINHAL
1806;PINDOBACU
1807;PINDAMONHANGABA
1808;PILAR DO SUL
1809;PIEDADE
1810;PETROPOLIS
1811;PERUIBE
1812;PEREIRA BARRETO
1813;PERDOES
1814;PENHA
1815;PENEDO
1816;PENAPOLIS
1817;PELOTAS
1818;PEDRO LEOPOLDO
1819;PEDREIRA
1820;PEDRA AZUL
1821;PEDERNEIRAS
1822;PAULINIA
1823;PATROCINIO
1824;PATOS DE MINAS
1825;PATO BRANCO
1826;PATY DO ALFERES
1827;POSTO DA MATA
1828;PASSOS
1829;PASSO FUNDO
1830;PAROBE
1831;PARATY
1832;PARANAVAI
1833;PARANAPANEMA
1834;PARANAIBA
1835;PARANAGUA
1836;PARAIBA DO SUL
1837;PARAGUACU PAULISTA
1838;PARAGUACU
1839;PARA DE MINAS
1840;PARACATU
1841;PARACAMBI
1842;PANAMBI
1843;PALOTINA
1844;PALMITAL
1845;PALMEIRA DAS MISSOES
1846;PALMEIRA
1847;PALMAS
1848;PALHOCA
1849;PAICANDU
1850;PADRE BERNARDO
1851;OURO PRETO
1852;OURO BRANCO
1853;OURINHOS
1854;OSVALDO CRUZ
1855;OSORIO
1856;OSASCO
1857;ORLEANS
1858;ORLANDIA
1859;OLIVEIRA
1860;OLIMPIA
1861;NOVO HORIZONTE
1862;NOVO HAMBURGO
1863;NOVA VICOSA
1864;NOVA VENECIA
1865;NOVA PRATA
1866;NOVA PETROPOLIS
1867;NOVA OLIMPIA
1868;NOVA ODESSA
1869;NOVA LIMA
1870;NOVA IGUACU
1871;NOVA GRANADA
1872;NOVA FRIBURGO
1873;NOVA ERA
1874;NOSSA SENHORA DO SOCORRO
1875;NOSSA SENHORA DA GLORIA
1876;NITEROI
1877;NIQUELANDIA
1878;NILOPOLIS
1879;NEROPOLIS
1880;NEPOMUCENO
1881;NAZARE
1882;NAVIRAI
1883;NAVEGANTES
1884;NANUQUE
1885;MUZAMBINHO
1886;MURITIBA
1887;MURIAE
1888;MUCURI
1889;MORRO DO CHAPEU
1890;MORRO AGUDO
1891;MORRINHOS
1892;MONTES CLAROS
1893;MONTE SANTO DE MINAS
1894;MONTENEGRO
1895;MONTE MOR
1896;MONTE CARMELO
1897;MONTE AZUL PAULISTA
1898;MONTE APRAZIVEL
1899;MONTE ALTO
1900;MONGAGUA
1901;MOGI MIRIM
1902;MOGI GUACU
1903;MOGI DAS CRUZES
1904;MOCOCA
1905;MIRANDOPOLIS
1906;MIRACEMA
1907;MINEIROS
1908;MIGUEL PEREIRA
1909;MIGUELOPOLIS
1910;MENDES
1911;MEDIANEIRA
1912;MEDEIROS NETO
1913;MAUA
1914;MATOZINHOS
1915;MATEUS LEME
1916;MATAO
1917;MATA DE SAO JOAO
1918;MASCOTE
1919;MARTINOPOLIS
1920;MARINGA
1921;MARILIA
1922;MARICA
1923;MARIANA
1924;MARIALVA
1925;MARECHAL CANDIDO RONDON
1926;MARAU
1927;MARATAIZES
1928;MARAGOGIPE
1929;MARACAS
1930;MARACAJU
1931;MANHUMIRIM
1932;MANHUACU
1933;MANGARATIBA
1934;MANDAGUARI
1935;MAIRIPORA
1936;MAIRINQUE
1937;MAFRA
1938;MACHADO
1939;MACATUBA
1940;MACAE
1941;LUZIANIA
1942;LUCAS
1943;LOUVEIRA
1944;LORENA
1945;LONDRINA
1946;LOANDA
1947;LIVRAMENTO DO BRUMADO
1948;LINS
1949;LINHARES
1950;LIMEIRA
1951;LEOPOLDINA
1952;LENCOIS PAULISTA
1953;LEME
1954;LAVRAS
1955;LARANJEIRAS DO SUL
1956;LARANJEIRAS
1957;LARANJAL PAULISTA
1958;LAPA
1959;LAJINHA
1960;LAGES
1961;LAJEADO
1962;LAGUNA
1963;LAGOA VERMELHA
1964;LAGOA SANTA
1965;LAGOA DA PRATA
1966;LAGARTO
1967;LADARIO
1968;JUNDIAI
1969;JULIO DE CASTILHOS
1970;JUIZ DE FORA
1971;JUATUBA
1972;JOSE BONIFACIO
1973;JOINVILLE
1974;JOAO PINHEIRO
1975;JOAO MONLEVADE
1976;JOACABA
1977;JEREMOABO
1978;JEQUITINHONHA
1979;JEQUIE
1980;JAU
1981;JATAI
1982;JARINU
1983;JARDINOPOLIS
1984;JARDIM
1985;JARAGUA DO SUL
1986;JARAGUA
1987;JAPERI
1988;JANUARIA
1989;JANDIRA
1990;JANDAIA DO SUL
1991;JANAUBA
1992;JALES
1993;JAGUARIUNA
1994;JAGUARIAIVA
1995;JAGUARARI
1996;JAGUARAO
1997;JAGUAQUARA
1998;JACUTINGA
1999;JACOBINA
2000;JACIARA
2001;JACAREZINHO
2002;JACAREI
2003;JABOTICABAL
2004;IVOTI
2005;ITUVERAVA
2006;ITURAMA
2007;ITUPEVA
2008;ITUMBIARA
2009;ITUIUTABA
2010;ITUBERA
2011;ITU
2012;ITORORO
2013;ITAUNA
2014;ITATINGA
2015;ITATIBA
2016;ITARARE
2017;ITAQUI
2018;ITAQUAQUECETUBA
2019;ITAPURANGA
2020;ITAPOLIS
2021;ITAPIRA
2022;ITAPEVI
2023;ITAPEVA
2024;ITAPETININGA
2025;ITAPETINGA
2026;ITAPERUNA
2027;ITAPERUCU
2028;ITAPEMIRIM
2029;ITAPEMA
2030;ITAPECERICA DA SERRA
2031;ITAPECERICA
2032;ITAPARICA
2033;ITAPACI
2034;ITAOCARA
2035;ITANHAEM
2036;ITAMBE
2037;ITAMARANDIBA
2038;ITAMARAJU
2039;ITAJUIPE
2040;ITAJUBA
2041;ITAJAI
2042;ITAI
2043;ITAGUAI
2044;ITABUNA
2045;ITABORAI
2046;ITABIRITO
2047;ITABIRA
2048;ITABERAI
2049;ITABERABA
2050;ITABAIANINHA
2051;ITABAIANA
2052;IRECE
2053;IRATI
2054;IRACEMAPOLIS
2055;IPORA
2056;IPIRA
2057;IPIAU
2058;IPERO
2059;IPATINGA
2060;IPAMERI
2061;IPABA
2062;INHUMAS
2063;INDAIATUBA
2064;INDAIAL
2065;IMBITUVA
2066;IMBITUBA
2067;ILHEUS
2068;ILHA SOLTEIRA
2069;ILHABELA
2070;IJUI
2071;IGUAPE
2072;IGREJINHA
2073;IGARAPE
2074;IGARAPAVA
2075;IGARACU DO TIETE
2076;ICARA
2077;IBOTIRAMA
2078;IBIUNA
2079;IBITINGA
2080;IBIRITE
2081;IBIRATAIA
2082;IBIRAMA
2083;IBIPORA
2084;IBICARAI
2085;IBIA
2086;IBATE
2087;IBAITI
2088;IACU
2089;HORTOLANDIA
2090;HERVAL
2091;GURUPI
2092;GUAXUPE
2093;GUARULHOS
2094;GUARUJA
2095;GUARIBA
2096;GUARATUBA
2097;GUARATINGUETA
2098;GUARAREMA
2099;GUARARAPES
2100;GUARAPUAVA
2101;GUARAPARI
2102;GUARANESIA
2103;GUARAMIRIM
2104;GUARA
2105;GUAPORE
2106;GUAPIMIRIM
2107;GUANHAES
2108;GUANAMBI
2109;GUAIRA
2110;GUACUI
2111;GRAVATAI
2112;GOVERNADOR VALADARES
2113;GOIATUBA
2114;GOIAS
2115;GOIANIRA
2116;GOIANIA
2117;GOIANESIA
2118;GASPAR
2119;GARIBALDI
2120;GARCA
2121;GANDU
2122;FRUTAL
2123;FREDERICO WESTPHALEN
2124;FRANCO DA ROCHA
2125;FRANCISCO MORATO
2126;FRANCISCO BELTRAO
2127;FRANCA
2128;FOZ DO IGUACU
2129;FORQUILHINHA
2130;FORMOSA
2131;FORMIGA
2132;FLORIANOPOLIS
2133;FLORES DA CUNHA
2134;FERRAZ DE VASCONCELOS
2135;FERNANDOPOLIS
2136;FEIRA DE SANTANA
2137;FARROUPILHA
2138;EUNAPOLIS
2139;EUCLIDES DA CUNHA
2140;ESTRELA
2141;ESTEIO
2142;ESTANCIA VELHA
2143;ESTANCIA
2144;ESPLANADA
2145;ESPINOSA
2146;ESMERALDAS
2147;ERECHIM
2148;ENTRE RIOS
2149;ENCRUZILHADA DO SUL
2150;ENCANTADO
2151;EMBU GUACU
2152;EMBU
2153;ELOI MENDES
2154;DUQUE DE CAXIAS
2155;DOURADOS
2156;DOM PEDRITO
2157;DOIS VIZINHOS
2158;DOIS CORREGOS
2159;DIVINOPOLIS
2160;DIAMANTINO
2161;DIAMANTINA
2162;DIADEMA
2163;DESCALVADO
2164;CURVELO
2165;CURITIBANOS
2166;CURITIBA
2167;CUIABA
2168;CUBATAO
2169;CRUZEIRO DO OESTE
2170;CRUZEIRO
2171;CRUZ DAS ALMAS
2172;CRUZ ALTA
2173;CRISTALINA
2174;CRICIUMA
2175;CRAVINHOS
2176;COXIM
2177;COTIA
2178;COSMOPOLIS
2179;CORURIPE
2180;CORUMBA
2181;CORONEL VIVIDA
2182;CORONEL FABRICIANO
2183;COROMANDEL
2184;CORNELIO PROCOPIO
2185;CORINTO
2186;CORDEIROPOLIS
2187;CORDEIRO
2188;CONTAGEM
2189;CONSELHEIRO LAFAIETE
2190;CONGONHAS
2191;CONDE
2192;CONCORDIA
2193;CONCHAL
2194;CONCEICAO DO COITE
2195;CONCEICAO DO JACUIPE
2196;CONCEICAO DAS ALAGOAS
2197;CONCEICAO DA FEIRA
2198;CONCEICAO DA BARRA
2199;COLORADO
2200;COLOMBO
2201;COLATINA
2202;COARACI
2203;CLAUDIO
2204;CICERO DANTAS
2205;CIANORTE
2206;NOVA XAVANTINA
2207;CHARQUEADAS
2208;CHAPECO
2209;CERQUILHO
2210;CERES
2211;CELSO RAMOS
2212;CAXIAS DO SUL
2213;CAXAMBU
2214;CATU
2215;CATANDUVA
2216;CATALAO
2217;CATAGUASES
2218;CASTRO
2219;CASTELO
2220;CASSILANDIA
2221;CASIMIRO DE ABREU
2222;CASCAVEL
2223;CASA BRANCA
2224;CARMO DO PARANAIBA
2225;CARMO DO CAJURU
2226;CARLOS BARBOSA
2227;CARAZINHO
2228;CARATINGA
2229;CARAPICUIBA
2230;CARANGOLA
2231;CARANDAI
2232;CARAGUATATUBA
2233;CAPIVARI
2234;CAPINZAL
2235;CAPIM GROSSO
2236;CAPELINHA
2237;CAPELA
2238;CAPAO DA CANOA
2239;CAPAO BONITO
2240;CANOINHAS
2241;CANOAS
2242;CANGUCU
2243;CANELA
2244;CANDIDO MOTA
2245;CANDELARIA
2246;CANAVIEIRAS
2247;CAMPO VERDE
2248;CAMPOS NOVOS
2249;CAMPOS GERAIS
2250;CAMPOS DO JORDAO
2251;CAMPOS BELOS
2252;CAMPOS DOS GOYTACAZES
2253;CAMPO MOURAO
2254;CAMPO LARGO
2255;CAMPO GRANDE
2256;CAMPO FORMOSO
2257;CAMPO BELO
2258;CAMPINAS
2259;CAMPINA GRANDE DO SUL
2260;CAMBUI
2261;CAMBE
2262;CAMBARA
2263;CAMAQUA
2264;CAMANDUCAIA
2265;CAMACARI
2266;CALDAS NOVAS
2267;CAJURU
2268;CAJATI
2269;CAJAMAR
2270;CAIEIRAS
2271;CAETITE
2272;CAETE
2273;CACHOEIRO DE ITAPEMIRIM
2274;CACHOEIRINHA
2275;CACHOEIRAS DE MACACU
2276;CACHOEIRA DO SUL
2277;CACHOEIRA
2278;CACAPAVA DO SUL
2279;CACAPAVA
2280;CACADOR
2281;CABREUVA
2282;CABO FRIO
2283;BUTIA
2284;BURITIZEIRO
2285;BURITIS
2286;BURI
2287;BUERAREMA
2288;BRUSQUE
2289;BRUMADO
2290;BRUMADINHO
2291;BROTAS
2292;BRODOSQUI
2293;BRASILIA
2294;BRAGANCA PAULISTA
2295;BRACO DO NORTE
2296;BOTUCATU
2297;BOM JESUS DO ITABAPOANA
2298;BOM JESUS DA LAPA
2299;BOM DESPACHO
2300;BOITUVA
2301;BOCAIUVA
2302;BOA ESPERANCA
2303;BLUMENAU
2304;BIRITIBA MIRIM
2305;BIRIGUI
2306;BIGUACU
2307;BETIM
2308;BERTIOGA
2309;BENTO GONCALVES
2310;BELO ORIENTE
2311;BELO HORIZONTE
2312;BELFORD ROXO
2313;BELA VISTA
2314;BEBEDOURO
2315;BAURU
2316;BATATAIS
2317;BASTOS
2318;BARUERI
2319;BARROSO
2320;BARRINHA
2321;BARRETOS
2322;BARREIRO DO JAIBA
2323;BARREIRAS
2324;BARRA VELHA
2325;BARRA MANSA
2326;BARRA DOS COQUEIROS
2327;BARRA DO PIRAI
2328;BARRA DO GARCAS
2329;BARRA DO BUGRES
2330;BARRA DE SAO FRANCISCO
2331;BARRA BONITA
2332;BARRA
2333;BARIRI
2334;BARBACENA
2335;BARAO DE COCAIS
2336;BANDEIRANTES
2337;BAMBUI
2338;BALNEARIO CAMBORIU
2339;BAIXO GUANDU
2340;BAGE
2341;AVARE
2342;ATIBAIA
2343;ASTORGA
2344;ASSIS
2345;ARUJA
2346;ARTUR NOGUEIRA
2347;ARROIO GRANDE
2348;ARROIO DO MEIO
2349;ARRAIAL DO CABO
2350;ARMACAO DE BUZIOS
2351;ARCOS
2352;ARAXA
2353;ARAUCARIA
2354;ARARUAMA
2355;ARARAS
2356;ARARAQUARA
2357;ARARANGUA
2358;ARAPONGAS
2359;ARAGUARI
2360;ARAGARCAS
2361;ARACUAI
2362;ARACRUZ
2363;ARACOIABA DA SERRA
2364;ARACI
2365;ARACATUBA
2366;ARACAJU
2367;AQUIDAUANA
2368;APUCARANA
2369;APIAI
2370;APARECIDA DO TABOADO
2371;APARECIDA
2372;ANTONINA
2373;ANICUNS
2374;ANGRA DOS REIS
2375;ANDRADINA
2376;ANDRADAS
2377;ANASTACIO
2378;ANAPOLIS
2379;AMPARO
2380;AMERICO BRASILIENSE
2381;AMERICANA
2382;AMARGOSA
2383;ALVARES MACHADO
2384;ALMIRANTE TAMANDARE
2385;ALMENARA
2386;ALFENAS
2387;ALEM PARAIBA
2388;ALEGRETE
2389;ALEGRE
2390;ALAGOINHAS
2391;AIMORES
2392;AGUDOS
2393;AGUAS VERMELHAS
2394;AGUAS DE LINDOIA
2395;AGUAI
2396;ADAMANTINA
2397;ABAETE
2398;GUAIBA
2399;PALMAS
2400;TEFE
2401;TARAUACA
2402;TABATINGA
2403;SENA MADUREIRA
2404;SAO GABRIEL DA CACHOEIRA
2405;RIO BRANCO
2406;PORTO VELHO
2407;MANAUS
2408;MANACAPURU
2409;HUMAITA
2410;FONTE BOA
2411;EIRUNEPE
2412;CRUZEIRO DO SUL
2413;COARI
2414;CARAUARI
2415;BOA VISTA
2416;ARIQUEMES
2417;ARIPUANA
2418;VILHENA
2419;POSTO FISCAL ROLIM DE MOURA
2420;PIMENTA BUENO
2421;OURO PRETO DO OESTE
2422;JI PARANA
2423;JARU
2424;GUAJARA MIRIM
2425;CACOAL
2426;APARECIDA DE GOIANIA
2427;CAMPINAS
2428;JABOATAO DOS GUARARAPES
2429;LAURO DE FREITAS
2430;MINACU
2431;OURILANDIA DO NORTE
2432;PARAUAPEBAS
2433;PINHAIS
2434;REDENCAO
2435;RIO PRETO DA EVA
2436;SIMOES FILHO
2437;SINOP
2438;TUCUMA
2439;XINGUARA
2440;CAMBEBBA
2441;JARDIM PAULISTA
2442;TRINDADE
2443;FREGUESIA DO RIBEIRAO DA ILHA
2444;PLANALTINA
2445;SAO PEDRO
2446;NASSAU
2447;LUCAYA
2448;FREEPORT
2449;THIMPHU
2450;PUNAKHA
2451;PHUNTSHOLING
2452;TSIRANG
2453;TONOTA
2454;THAMAGA
2455;SEROWE
2456;SELEBI PHIKWE
2457;RAMOTSWA
2458;PALAPYE
2459;MOSOPA
2460;MOLEPOLOLE
2461;MOGODITSHANE
2462;MOCHUDI
2463;MAUN
2464;MAHALAPYE
2465;LOBATSE
2466;LETLHAKANE
2467;KANYE
